V1, V2, V3, V4, V5, V6, V7, V8, V9, V10, V11, V12, V13, V14, V15, V16, V17, V18, V19, V20, V21, V22, V23, V24, V25, V26, V27, V28, V29
2.062944334300000016e+00,-7.985038440000000737e-01,-1.217081260799999898e+00,-2.782237425999999902e-01,-6.712330731000000217e-01,-1.117890610299999921e+00,-1.389507170000000014e-01,-3.638783260999999825e-01,-4.266487432999999663e-01,8.287907769000000258e-01,-1.134343568000000024e+00,2.819426610000000041e-02,1.153154341000000027e-01,1.327591427999999796e-01,-3.335332778000000276e-01,-1.725333745599999968e+00,7.412789370000000266e-02,4.784567554999999972e-01,-5.139647304000000139e-01,-5.150511493999999635e-01,-5.850465598999999850e-01,-1.190956628899999981e+00,3.115740637000000146e-01,-4.873990670000000192e-02,-3.501983403999999744e-01,3.879230186000000025e-01,-6.895260620000000229e-02,-5.056268139999999661e-02,-9.359367553249273164e-02
-2.257815657899999717e+00,1.648161640999999955e+00,4.779046042000000272e-01,-2.109396072800000077e+00,-1.154211823600000075e+00,-1.121063258600000001e+00,-2.400293642000000116e-01,9.028060629999999920e-01,-1.111840524599999824e+00,9.350623004000000460e-01,8.266814866999999678e-01,8.601880565999999728e-01,3.054540078000000380e-01,4.089445460999999726e-01,-1.119543472299999953e+00,-4.119447539000000158e-01,-6.610551471000000179e-01,1.354399361800000090e+00,-2.441910504700000040e+00,-2.348606153000000196e-01,-3.734454022999999512e-01,-6.181549084999999888e-01,7.523220939999999968e-02,4.810093321000000199e-01,3.087124119999999985e-02,8.516457179999999128e-02,4.736728015999999708e-01,2.807190123000000148e-01,-3.132485310274439883e-01
9.798759311000000416e-01,-4.436162295000000144e-01,1.698014817899999862e+00,1.693353551100000187e+00,-1.145256746500000089e+00,1.045345513200000021e+00,-1.050740694300000166e+00,5.688979011999999447e-01,1.378283830699999823e+00,-2.462979398999999847e-01,5.782579946000000470e-01,1.344073637499999974e+00,-9.503796105999999799e-01,-6.335781310000000444e-01,-2.106823024799999722e+00,-7.508794762000000622e-01,5.077531832999999661e-01,-3.788302629999999449e-01,1.415183043000000085e-01,-2.169782569000000272e-01,-9.246543789999998875e-02,1.691898730999999989e-01,-8.990391999999999828e-03,2.356680769000000231e-01,3.849598971000000036e-01,-3.213887094000000277e-01,1.056369034999999901e-01,2.559363060000000023e-02,-2.751467695992153017e-01
-7.147351137600000293e+00,7.842349745499999081e+00,-6.075778807599999887e+00,2.265367383999999928e-01,-1.543934847899999907e+00,-2.227296966699999992e+00,-6.546390456999999774e-01,1.789103968700000102e+00,4.500177045300000067e+00,6.966538119099999982e+00,1.462849588400000123e+00,6.337401020000000829e-01,5.162684793999999799e-01,-4.611029535100000132e+00,1.565104655099999853e+00,1.464709780000000017e-01,3.480950275400000127e+00,5.547540320000000635e-01,-1.732024313399999960e+00,3.343100264599999871e+00,-9.371820198000000435e-01,-4.185788904999999671e-01,6.294717197000000430e-01,-5.449831969999999887e-02,8.145574111000000173e-01,-4.808383981000000085e-01,7.801252884999999582e-01,-6.369931986000000324e-01,-3.496710962542187717e-01
2.255366008999999949e-01,-2.714186941000000242e-01,5.003822695999999848e-01,-1.936123853899999858e+00,-3.836447014000000100e-01,-2.941704717999999996e-01,-9.928703699999999466e-03,8.885201039999998662e-02,-7.906043922000000057e-01,2.533790942999999962e-01,6.169078260000000064e-02,-9.557104603000000642e-01,-1.218235340599999939e+00,-4.304964389999999669e-02,-9.477618178000000171e-01,1.423070167700000166e+00,-2.537466775000000174e-01,-4.439666964999999799e-01,8.493690697000000345e-01,-6.378716999999999460e-04,2.984597768000000206e-01,7.236120784999999778e-01,-6.766635090000000519e-02,-5.135402692999999630e-01,-3.893351502999999880e-01,-2.402281666000000149e-01,4.736875499999999850e-02,2.685206779999999710e-02,-2.013021175971812515e-01
1.877975998899999777e+00,-4.811158822000000113e-01,-3.198388651999999888e-01,5.289228834000000434e-01,-6.781139029000000651e-01,-4.818817586999999958e-01,-4.255604781999999808e-01,-1.546910018000000053e-01,1.247826698699999959e+00,-2.349300710000000181e-01,-8.648666234999999869e-01,1.230658528800000040e+00,1.637555183799999980e+00,-4.900047688999999984e-01,3.284087220999999945e-01,5.314783420000000064e-02,-6.340115934000000175e-01,7.268956879999999288e-02,-2.063995089999999810e-01,-7.780231999999999773e-03,2.353597374999999992e-01,8.839777741000000022e-01,3.379890859999999664e-02,-4.142611980000000110e-02,-4.766162190000000631e-02,-2.170194836000000072e-01,4.071432590000000074e-02,-2.479882259999999922e-02,-8.959558933855477081e-02
-4.978310545000000364e-01,1.529797913600000170e+00,-8.420420343000000196e-01,-8.087597576999999704e-01,1.009709882799999958e+00,-5.684178653999999442e-01,1.131219061799999981e+00,-2.584978632999999637e-01,4.364639126000000036e-01,5.938127309000000853e-01,-1.542822385500000060e+00,3.010627517999999725e-01,1.405781783999999979e+00,-8.924285410000000474e-02,4.908804600999999712e-01,-3.139012907000000019e-01,-8.963436068999999229e-01,2.142291736999999974e-01,2.633823525000000276e-01,4.556156177000000307e-01,2.258267685000000247e-01,1.210704117799999979e+00,-2.237930976000000183e-01,-1.001095220600000113e+00,-4.660295370000000492e-01,-1.413126263000000216e-01,8.469922453000000573e-01,4.868369152000000533e-01,-3.172865980833213806e-01
9.679286046999999726e-01,-6.950685750000000496e-02,3.114081891000000102e-01,1.120712092300000018e+00,4.695328677000000228e-01,1.698188898000000169e+00,-3.326934940999999868e-01,6.306064827000000816e-01,1.204851796000000058e-01,-8.534261529999999374e-02,1.780302445900000086e+00,1.142428049200000073e+00,-9.538457004999999489e-01,4.917015311999999860e-01,1.190519958000000045e-01,-1.466788005399999983e+00,9.767020604000000716e-01,-1.892180233699999992e+00,-1.266774457000000131e+00,-3.172860457000000189e-01,3.700090370000000406e-02,3.782131459000000473e-01,2.686998789999999956e-02,-1.016217567700000046e+00,3.664935340999999625e-01,-2.294723546999999919e-01,8.553302649999999785e-02,-6.070195500000000188e-03,-2.988154398673280032e-01
2.002630194700000033e+00,4.765560829999999914e-02,-1.624135728700000003e+00,3.575647140999999585e-01,3.260055276000000113e-01,-6.734016995999999589e-01,6.110314540000000294e-02,-7.310696519999999865e-02,3.017848146000000065e-01,-1.976503242999999854e-01,1.206977753299999900e+00,6.119464974999999640e-01,-5.885073132999999457e-01,-5.278850577000000488e-01,-4.490072967000000026e-01,4.844675856999999808e-01,3.217576984000000140e-01,1.941108989999999757e-01,2.727933035999999811e-01,-1.685857162999999936e-01,-3.017923505999999811e-01,-8.459955073999999575e-01,3.497126728000000129e-01,6.555227775999999951e-01,-3.344044916000000200e-01,1.434974128999999821e-01,-7.133349569999999917e-02,-3.845011779999999574e-02,-3.132885118893833920e-01
2.428497974999999920e-01,7.346191543000000213e-01,-5.946031496000000471e-01,-8.652076853000000289e-01,1.362197125699999845e+00,5.479920899999999977e-03,9.073071105000000136e-01,2.916632299999999834e-03,1.838833941000000138e-01,-4.031857182999999956e-01,1.144008736999999887e-01,-7.823464323000000054e-01,-1.892815089799999795e+00,-6.882453679000000157e-01,-5.934155003000000095e-01,7.068601756999999264e-01,-1.090913889000000025e-01,6.564794872999999420e-01,3.037638136999999960e-01,-3.704618499999999971e-03,-4.100804179999999466e-01,-9.754552006000000164e-01,-2.538648509999999817e-02,-3.642120538000000463e-01,-4.524536821000000320e-01,1.268832189999999915e-01,4.475697450000000466e-02,-1.615608792999999876e-01,-3.424745411051304811e-01
-2.840017389999999753e-01,1.087193340400000041e+00,-2.466288764999999827e-01,-6.441125525999999990e-01,3.129432386000000066e-01,-8.551764487999999886e-01,6.497822182999999363e-01,2.676987412000000344e-01,-1.949420176000000171e-01,-6.476818318999999491e-01,-1.378286614600000126e+00,2.081557927000000086e-01,1.865516734000000065e-01,4.008161495000000518e-01,-3.701954021999999678e-01,8.702025710000001191e-02,-3.340406248999999717e-01,-6.707912917000000697e-01,-9.450039699999999293e-03,-1.265443195000000021e-01,-2.352441030999999905e-01,-6.299809706000000231e-01,9.356766820000000928e-02,-4.261240464999999644e-01,-4.222829924000000013e-01,1.706651933999999982e-01,1.229827347000000126e-01,3.028994839999999897e-02,-3.173265789452607288e-01
1.923464169100000065e+00,-1.046228343599999944e+00,-2.879161942900000160e+00,-4.073643047999999656e-01,2.282942897999999943e-01,-1.211298720699999887e+00,6.876039015000000587e-01,-5.621195296000000008e-01,-9.554856887999999548e-01,9.899484754000000830e-01,-1.540518151599999941e+00,-1.108134540400000034e+00,-1.300183677799999993e+00,9.827017134999999071e-01,-1.432063675999999952e-01,-2.083694821699999977e+00,1.450148920000000063e-01,9.447545387000000350e-01,-5.899269124000000586e-01,-3.107399780999999805e-01,-3.258492870000000152e-02,2.117093000000000100e-02,-2.415943246000000211e-01,5.169656847000000388e-01,4.465011896000000147e-01,9.872064085999999739e-01,-1.719464022999999953e-01,-5.833669360000000303e-02,4.347933958583474756e-01
-4.415780097099999857e+00,-4.138178329100000497e+00,1.226253263900000112e+00,4.480295673899999720e+00,2.706411660699999722e+00,-1.603242612299999870e+00,-1.102372458100000063e+00,3.845580102000000222e-01,-5.290384006000000694e-01,9.709428703000000382e-01,-3.026445799999999964e-01,6.867468093000000939e-01,1.121285105499999935e+00,-2.833599384000000110e-01,4.285658574999999804e-01,-5.487661832000000350e-01,5.368379413000000655e-01,-8.053362906999999016e-01,1.031487679899999899e+00,-6.690059389000000412e-01,-4.264036947999999549e-01,3.867571261000000149e-01,4.524483798600000384e+00,3.111943540000000064e-01,-6.103051399000000155e-01,-1.154380102999999907e-01,5.278355330999999762e-01,-5.033956827000000134e-01,-3.320395361389524291e-01
-5.472185005399999191e+00,4.340557451000000011e-01,-2.382421305200000283e+00,2.697093500000000144e-02,7.225106483000000024e-01,-1.089133850600000120e+00,-3.905232422999999620e-01,-3.363498389300000113e+00,2.020013176800000032e+00,2.385839331500000160e+00,1.403957551399999781e+00,2.943141828999999987e-01,-9.773761870999999601e-01,-1.079099084899999950e+00,5.581299271999999867e-01,4.859587486999999983e-01,3.659513410999999938e-01,9.718072356999999384e-01,2.066242749999999961e-01,-2.646885900800000080e+00,2.167096143400000230e+00,3.061161869999999841e-01,1.899626617400000050e+00,-6.546216879999999794e-02,5.788642578000000594e-01,4.119559639999999939e-02,1.865944102299999852e+00,-1.077208570000000136e-02,-1.984234955375459297e-01
2.578928043000000003e-01,-9.362800102999999652e-01,9.512624751000000600e-01,-2.527329350600000080e+00,-1.175274863899999911e+00,3.920272819999999492e-02,-6.844991834000000441e-01,1.306472241000000145e-01,-1.655908940999999857e+00,9.769030118000000540e-01,-5.841298259999999631e-02,-6.722952779999999962e-01,1.523101292000000051e-01,-6.749372161000000148e-01,-1.216543072399999925e+00,-3.114901770000000000e-02,-6.825362389999999058e-02,1.114723762300000143e+00,-1.067241726999999946e-01,-2.911478359999999932e-01,1.733510037000000059e-01,9.173821511999999956e-01,-3.198521580000000114e-02,-4.126601402000000252e-01,-4.259126872999999813e-01,-5.854838740000000569e-02,9.770055279999999287e-02,4.094099610000000167e-02,-1.285369488675104366e-01
-7.823575623000000867e-01,1.454256101599999962e+00,1.278931584399999988e+00,8.838669601999999959e-01,-2.202804535999999813e-01,-4.563993720000000254e-01,3.095500952999999944e-01,4.401476032000000149e-01,-7.967820893999999488e-01,-3.538960897999999800e-01,5.588079000000000136e-04,5.924876850000000417e-01,6.794675968000000177e-01,4.846868214000000230e-01,1.266808364000000076e+00,-5.079112424999999709e-01,3.029544509000000052e-01,-5.107031850000000039e-01,-7.309511230000000082e-02,2.980580299999999877e-02,1.088258217999999999e-01,3.999491215999999572e-01,-2.112681620000000232e-02,4.138151596999999904e-01,-2.522782869999999900e-01,-3.891270584000000587e-01,3.025954819000000184e-01,1.499060606000000018e-01,-3.432741583439180566e-01
-7.488956804999999939e-01,7.829830076000000583e-01,1.172819251800000018e+00,-1.271993238299999884e+00,-1.586505903000000051e-01,1.470861013899999792e+00,-1.379894188600000238e+00,-2.885339491899999942e+00,9.510220567000000624e-01,-8.336063109999999332e-01,-1.662582634799999903e+00,7.385836703000000503e-01,1.044393040699999942e+00,-6.161150464000000326e-01,-8.371784829999999455e-02,5.727422746999999426e-01,-4.309371135999999769e-01,-5.309431163000000176e-01,-5.601283429000000202e-01,-6.767225132999999948e-01,2.858471691999999731e+00,-1.423270809600000186e+00,2.367477059999999883e-02,-1.272191990799999894e+00,1.100522048800000041e+00,1.082897254300000167e+00,1.655247834999999945e-01,1.751814908999999865e-01,-3.492313067728856080e-01
-9.631217152000000059e-01,3.934460320000000566e-01,1.979803555299999962e+00,1.596559371000000060e-01,-3.352697463000000044e-01,1.710357079900000077e+00,-3.382050043999999533e-01,8.858623309999998918e-01,4.154163543000000125e-01,-7.768331376000000565e-01,2.854696689999999815e-01,5.689841704000000444e-01,-3.080400335000000323e-01,-2.778685201000000160e-01,1.082581826199999986e+00,-1.228390527299999979e+00,1.218801850800000031e+00,-2.087096162699999979e+00,-1.570309372700000150e+00,-2.823679705000000095e-01,1.146944546000000092e-01,6.668657218000000331e-01,2.100622862999999840e-01,-6.028412541000000013e-01,-5.502007771000000380e-01,3.478378760999999986e-01,-2.782866854000000112e-01,-2.908094487000000283e-01,-1.492470353521090642e-01
-1.769045267100000096e+00,-4.031298964999999734e-01,4.344048454000000170e-01,-2.838522440400000235e+00,9.821244434000000467e-01,1.346509959300000059e+00,-1.327359988000000046e-01,1.092081414699999975e+00,3.252724059000000056e-01,-1.680103368399999964e+00,6.575609745999999589e-01,1.216681986500000034e+00,6.768785288999999983e-01,1.944474742000000256e-01,2.037996871000000154e-01,3.075446983999999828e-01,-5.729920120000000505e-01,-4.769447470000000022e-01,-1.748554916699999850e+00,2.472698663000000019e-01,4.308125264999999593e-01,9.013260507999999449e-01,-6.877121300000000464e-03,-8.789217257999999422e-01,-6.398619499999999224e-03,6.219014825999999996e-01,1.746602507999999720e-01,-6.454299499999999884e-03,8.656008836635155357e-02
2.044188540399999976e+00,1.977365251999999851e-01,-1.681453205600000000e+00,4.259951250999999828e-01,4.915895589000000010e-01,-8.658453742000000730e-01,2.879380121999999820e-01,-3.108334533000000066e-01,3.081786148999999808e-01,-4.205739556000000490e-01,-3.337134115000000012e-01,7.965412479000000268e-01,1.261958782100000009e+00,-1.077945906500000106e+00,7.301859809999999840e-02,2.526050394000000088e-01,4.171675589000000128e-01,-4.625026878999999869e-01,2.763517149999999978e-02,-4.907770040000000028e-02,-3.394503811999999843e-01,-8.483665136000000384e-01,3.159999460000000315e-01,6.017349553999999934e-01,-2.274229127000000072e-01,1.639873900000000106e-01,-5.768273420000000207e-02,-2.489158149999999917e-02,-2.853019085318176939e-01
1.546837514799999980e+00,-1.384244906499999983e+00,-8.153696065000000104e-01,8.254256248999999324e-01,-7.453249423000000151e-01,1.571223518999999846e-01,-2.570647632999999987e-01,-1.150816546000000135e-01,-3.088748749999999932e-01,7.408678653000000391e-01,-1.296724619999999994e+00,6.936710437000001006e-01,1.349760700900000110e+00,-3.655253236999999600e-01,-4.383042750000000209e-01,-1.430974777299999889e+00,-2.805089278999999824e-01,8.152817220999999392e-01,-8.955067770999999288e-01,-9.727963399999999330e-03,-5.841640634000000443e-01,-1.655330906500000143e+00,2.610931143999999926e-01,4.853225353000000242e-01,-4.992052863000000507e-01,-1.123569824999999911e+00,2.424273360000000002e-02,3.268038439999999822e-02,7.932618040068246668e-01
-1.551449376899999955e+00,1.361346242599999812e+00,1.327144657200000077e+00,1.041586006499999995e+00,-7.906642160000000585e-02,3.619559400000000194e-03,5.666786182999999921e-01,4.641606124000000055e-01,-1.307976050399999979e+00,1.300393620000000160e-02,1.785728817200000096e+00,1.224128312699999999e+00,5.561183863999999977e-01,7.339458593000001141e-01,7.184235464000000571e-01,-3.950567496999999872e-01,2.101631580000000166e-01,-4.895153796999999751e-01,8.862787881999999451e-01,-1.077066969999999901e-02,-3.308743592999999761e-01,-9.692237429999999154e-01,1.600374485999999929e-01,1.682003696999999909e-01,2.309572930000000288e-02,-6.549993008000000172e-01,2.802092279999999699e-02,1.967709080000000152e-02,-1.135441256402431043e-01
3.260977842000000182e-01,6.505889364000000397e-01,-7.417380118999999938e-01,-5.229818352999999753e-01,1.653990959199999944e+00,3.528910450000000143e-02,9.462279781999999306e-01,-1.118125536999999975e-01,1.156661283999999984e-01,-6.862707148999999118e-01,4.460083980000000697e-02,-3.990735524000000312e-01,-1.103275189999999961e+00,-8.311326315000000520e-01,-3.453561640999999738e-01,3.829862482999999984e-01,-1.458091659999999866e-02,1.073787988100000090e+00,9.820594870999999060e-01,-1.129929529999999967e-02,-2.877922062999999642e-01,-6.798771118000001001e-01,-1.676309139999999920e-02,-5.205102355999999819e-01,-6.820227570000000350e-01,-6.503282954000000338e-01,-3.416137059999999753e-02,-9.888000400000000745e-02,-3.132885118893833920e-01
-1.595188731100000146e+00,1.427282476100000252e+00,1.717647799000000086e+00,-1.865400092000000232e-01,-6.884375667000000032e-01,-1.965551698000000125e-01,-1.213067163000000059e-01,7.232193265000000926e-01,1.150146541999999966e-01,-7.662188440000000655e-02,-5.105021619999999816e-01,-4.605742060999999943e-01,-9.613394978000000535e-01,3.427165447000000142e-01,1.538751742400000122e+00,2.721200673999999986e-01,9.692661999999999459e-03,-2.644863732999999661e-01,-5.182119722999999345e-01,1.905529747999999968e-01,-8.897141089999999197e-02,-2.020713670000000017e-01,-7.207762849999999055e-02,5.088460490000000502e-02,1.551348981000000016e-01,3.092127567999999882e-01,3.752095223999999951e-01,1.917920048999999794e-01,-3.172865980833213806e-01
-1.699592664499999906e+00,4.891487710000000377e-01,1.773971989000000082e+00,-9.710184964000000418e-01,-1.514860339999999916e-01,3.121213730999999880e-01,-1.034583526999999920e-01,6.395563542000000101e-01,6.743150059999999946e-02,-1.044740903199999904e+00,-1.059452405900000116e+00,7.167066301999999167e-01,1.509085565299999931e+00,-5.118715075999999975e-01,3.099293375000000128e-01,4.972856350000000036e-01,-3.560723411999999755e-01,-5.136915690999999118e-01,-4.915875784000000581e-01,-2.370490490000000394e-02,-5.998844219999999866e-02,5.097924320000000314e-02,1.746006244999999957e-01,-5.584904750000000417e-01,3.425474095000000108e-01,9.749036612999999463e-01,6.650420929999999176e-02,-9.390398899999999327e-03,-1.823911698998547382e-01
-3.836742471700000046e+00,-2.779155118399999846e+00,3.359009095000000111e-01,5.643355179999999527e-02,-2.298257695000000211e+00,9.240374981000000210e-01,3.293781157900000256e+00,-9.663681820000000755e-01,1.456163155699999878e+00,-1.462771032800000093e+00,1.944161480100000006e+00,-1.890998065300000031e+00,1.491188353400000111e+00,1.056950396099999967e+00,-1.913100288799999937e+00,6.102367286000000002e-01,1.974097301999999943e-01,4.513773480000000254e-02,6.673137690000000011e-02,-1.778821695400000014e+00,-7.999529303000000313e-01,-2.226366744999999925e-01,-1.074872426800000058e+00,5.743912389999999979e-01,3.152647000000000088e-01,1.014762431100000084e+00,1.080488610500000002e+00,-6.481547094999999814e-01,4.204588868122446144e+00
-4.107544629000000058e-01,5.572784267999999486e-01,1.700147573000000134e-01,-4.186757171000000111e-01,4.796714398999999962e-01,-9.975169729999999735e-01,1.303818114899999880e+00,-2.989025471999999795e-01,-2.877139928999999929e-01,-4.249898375000000228e-01,-9.889097531999999635e-01,2.526019793000000013e-01,8.114088051999999163e-01,4.999178809999999668e-02,-1.793969380000000058e-01,-1.315224664000000099e-01,-6.131081875999999653e-01,-3.254743610000000037e-02,-4.348785525999999679e-01,2.756479738000000013e-01,4.429486927999999879e-01,1.355451256100000057e+00,-3.583992459999999630e-02,6.210321980000000491e-02,-3.066919042000000317e-01,4.713715177000000200e-01,3.673890052000000073e-01,2.726383753000000132e-01,3.858305403909609299e-02
2.296579495300000051e+00,-1.586868974799999998e+00,-2.351789429900000172e+00,-2.604366384300000004e+00,1.175885470199999894e+00,3.429416009100000107e+00,-1.635632633899999799e+00,8.009729909999999675e-01,-1.402685381900000028e+00,1.598325242700000093e+00,-2.195744548999999934e-01,-7.228425962000000204e-01,3.136569114999999686e-01,-2.073216164000000195e-01,1.864716238999999942e-01,-7.093648148999999181e-01,4.353994845999999974e-01,-2.890809582000000155e-01,-2.566163021999999794e-01,-3.742247897999999573e-01,-1.730252010000000173e-01,-7.065145889999999151e-02,2.725437075000000098e-01,6.866381340999999638e-01,-1.264187652999999856e-01,-1.397684767999999855e-01,2.960655959999999864e-02,-5.860178450000000372e-02,-3.132485310274439883e-01
