V1, V2, V3, V4, V5, V6, V7, V8, V9, V10, V11, V12, V13, V14, V15, V16, V17, V18, V19, V20, V21, V22, V23, V24, V25, V26, V27, V28, V29
7.471084594726562500e-01,-2.218218564987182617e+00,-3.829500436782836914e+00,2.371707260608673096e-01,8.470812439918518066e-01,-2.859825193881988525e-01,1.934213399887084961e+00,-6.575152277946472168e-01,-3.413873314857482910e-01,-1.899075657129287720e-01,1.766501516103744507e-01,1.177826523780822754e+00,1.185558557510375977e+00,9.333494901657104492e-01,-7.094894647598266602e-01,-4.387882649898529053e-01,-7.652686238288879395e-01,2.872194349765777588e-01,6.601752042770385742e-01,1.417643070220947266e+00,7.222132086753845215e-01,5.878329277038574219e-01,-9.891796708106994629e-01,-1.825748831033706665e-01,6.506965160369873047e-01,3.898048400878906250e-01,-2.469184547662734985e-01,2.851311489939689636e-02,2.661327600479125977e+00
-8.158279657363891602e-01,-9.828045964241027832e-01,4.328769743442535400e-01,-1.029452800750732422e+00,-1.220840573310852051e+00,6.930784583091735840e-01,1.632840275764465332e+00,-3.722393140196800232e-02,-1.752095222473144531e+00,-4.335855692625045776e-02,7.250731587409973145e-01,2.010353207588195801e-01,7.086011767387390137e-02,1.589498817920684814e-01,-6.487333774566650391e-01,-1.799591898918151855e+00,2.057318687438964844e-01,1.080477952957153320e+00,-3.685939908027648926e-01,4.349792897701263428e-01,-7.940407097339630127e-02,-3.849078118801116943e-01,7.942357659339904785e-01,-3.063992261886596680e-01,1.051865816116333008e-01,1.071274518966674805e+00,-1.738034337759017944e-01,1.612889021635055542e-02,1.305816411972045898e+00
2.697614766657352448e-02,-3.508815765380859375e+00,-7.852450609207153320e-01,-5.547096133232116699e-01,-2.215524435043334961e+00,-7.933843135833740234e-01,2.648001611232757568e-01,-4.422263503074645996e-01,-1.712458014488220215e+00,1.064000248908996582e+00,-9.282190203666687012e-01,-1.421692013740539551e+00,-8.140019774436950684e-01,7.239352166652679443e-02,-1.486034244298934937e-01,-8.171945214271545410e-01,9.705587029457092285e-01,-5.080525763332843781e-03,-1.856831163167953491e-01,1.150376200675964355e+00,2.467788606882095337e-01,-5.996435880661010742e-01,-7.559227347373962402e-01,4.068714380264282227e-01,3.501032888889312744e-01,-1.426280289888381958e-01,-1.390875726938247681e-01,1.420090198516845703e-01,2.813254833221435547e+00
3.098640739917755127e-01,-2.126219272613525391e+00,3.115088045597076416e-01,-8.574598431587219238e-01,-1.880103230476379395e+00,-7.618535757064819336e-01,-2.773915790021419525e-02,-1.503283381462097168e-01,1.946844339370727539e+00,-1.385475277900695801e+00,-4.514401555061340332e-01,4.922819435596466064e-01,-4.089401066303253174e-01,3.388566197827458382e-03,1.457168936729431152e+00,-3.010748922824859619e-01,-3.068180941045284271e-02,2.270349264144897461e-01,5.884122252464294434e-01,8.936187624931335449e-01,2.756589055061340332e-01,-1.174990981817245483e-01,-4.467687904834747314e-01,4.603052735328674316e-01,1.636079698801040649e-01,-7.874399423599243164e-02,-5.149470269680023193e-02,1.114326044917106628e-01,1.645813703536987305e+00
-3.395929634571075439e-01,-2.769049406051635742e+00,2.686966955661773682e-01,6.434494853019714355e-01,-1.463655352592468262e+00,1.027408719062805176e+00,5.986285582184791565e-02,2.397596836090087891e-01,5.167620778083801270e-01,-5.343198776245117188e-01,1.630536913871765137e+00,1.332032084465026855e+00,3.850860595703125000e-01,2.439155243337154388e-02,5.680968165397644043e-01,5.700504034757614136e-02,6.622158735990524292e-02,-4.043063223361968994e-01,-7.310257554054260254e-01,1.412951707839965820e+00,6.314596533775329590e-01,3.358090817928314209e-01,-6.365480422973632812e-01,-1.375338733196258545e-01,-2.287882417440414429e-01,1.070160746574401855e+00,-1.448170691728591919e-01,1.280681788921356201e-01,2.642736434936523438e+00
-5.990893840789794922e-01,-5.065725803375244141e+00,-2.385850906372070312e+00,-7.566763162612915039e-01,-2.112897634506225586e+00,-7.471301555633544922e-01,1.562335491180419922e+00,-6.169223785400390625e-01,2.333129644393920898e+00,-2.064918994903564453e+00,-5.063318014144897461e-01,1.656219720840454102e+00,9.753701090812683105e-01,1.826833635568618774e-01,9.013998508453369141e-01,-9.768496155738830566e-01,5.079128965735435486e-02,-2.982767224311828613e-01,8.575520515441894531e-01,2.628928184509277344e+00,4.773148894309997559e-01,-1.386779308319091797e+00,-8.591889739036560059e-01,-3.099017404019832611e-02,-7.272989749908447266e-01,-1.393191099166870117e+00,-1.814813613891601562e-01,2.057359963655471802e-01,5.185399532318115234e+00
-1.812899231910705566e+00,3.942735493183135986e-01,-2.989633083343505859e-01,-7.685973644256591797e-01,-2.865422248840332031e+00,4.947144389152526855e-01,4.190349102020263672e+00,-4.948618412017822266e-01,-1.310694932937622070e+00,-1.602919101715087891e+00,-3.370519876480102539e-01,2.960255444049835205e-01,1.117292523384094238e+00,3.528161942958831787e-01,1.500780284404754639e-01,4.276296496391296387e-01,-3.922375738620758057e-01,-5.855513215065002441e-01,-4.684607088565826416e-01,5.673689395189285278e-02,3.769867122173309326e-02,9.175091050565242767e-03,2.192721217870712280e-01,4.966555833816528320e-01,7.323256134986877441e-01,9.840560555458068848e-01,-5.281534045934677124e-02,-2.139919251203536987e-01,2.741089344024658203e+00
-1.274589538574218750e+00,-1.252804994583129883e-01,1.229500055313110352e+00,-4.609379470348358154e-01,-2.449642658233642578e+00,1.218813419342041016e+00,2.375643491744995117e+00,-1.239880025386810303e-01,-2.151185870170593262e-01,-8.915842771530151367e-01,6.979623436927795410e-01,-6.279477477073669434e-01,-1.659259319305419922e+00,3.263004422187805176e-01,5.254374742507934570e-01,6.916259527206420898e-01,-6.098858118057250977e-01,9.372590184211730957e-01,2.811989188194274902e-01,1.982006244361400604e-02,2.121841013431549072e-01,5.786986947059631348e-01,1.803639810532331467e-03,4.656229168176651001e-02,3.437269330024719238e-01,8.402180075645446777e-01,7.137033343315124512e-02,-7.561594247817993164e-02,1.845718026161193848e+00
9.426406770944595337e-02,-1.845995306968688965e+00,5.969523787498474121e-01,1.861630439758300781e+00,-1.623937845230102539e+00,-1.028514355421066284e-01,8.098386228084564209e-02,3.275018651038408279e-03,8.676317930221557617e-01,-2.958512604236602783e-01,-9.463427066802978516e-01,-4.047167897224426270e-01,-1.235891819000244141e+00,1.481778770685195923e-01,8.077085018157958984e-01,4.230853915214538574e-01,-3.222425580024719238e-01,4.888040125370025635e-01,-6.536020636558532715e-01,9.029781818389892578e-01,4.433004558086395264e-01,1.236044168472290039e-01,-5.600131154060363770e-01,3.910032510757446289e-01,2.536908090114593506e-01,-2.965664267539978027e-01,-4.620214551687240601e-02,1.293589472770690918e-01,1.885698914527893066e+00
1.501008123159408569e-02,-1.903488755226135254e+00,5.813879370689392090e-01,1.953354954719543457e+00,-6.370282769203186035e-01,2.308465719223022461e+00,-2.182530760765075684e-01,6.698501110076904297e-01,1.314198374748229980e+00,-7.598829865455627441e-01,-5.111694931983947754e-01,8.257645368576049805e-01,-1.114151477813720703e+00,-3.678069710731506348e-01,-7.110242247581481934e-01,-2.017232179641723633e+00,1.765137314796447754e+00,-2.645083427429199219e+00,-1.165027260780334473e+00,5.993770360946655273e-01,-4.478275030851364136e-02,-6.599338650703430176e-01,-2.272669821977615356e-01,-9.671419858932495117e-01,-2.115418948233127594e-02,-4.581387341022491455e-01,5.060230940580368042e-02,9.835742413997650146e-02,1.593838572502136230e+00
-1.195380449295043945e+00,-2.150305509567260742e+00,-3.223257064819335938e+00,6.730801463127136230e-01,1.517977237701416016e+00,-1.356786251068115234e+00,3.001858949661254883e+00,-7.694726586341857910e-01,-4.739956557750701904e-01,-5.404662489891052246e-01,9.281917214393615723e-01,6.246497035026550293e-01,4.474217295646667480e-01,-3.931413590908050537e-01,-7.010732889175415039e-01,-8.384919166564941406e-01,4.323184788227081299e-01,1.065009713172912598e+00,6.406909823417663574e-01,1.832277536392211914e+00,8.979798555374145508e-01,1.638539671897888184e+00,1.574783802032470703e+00,-5.684418082237243652e-01,-6.269645690917968750e-01,-4.373151063919067383e-01,9.305195510387420654e-02,1.496642231941223145e-01,2.174960374832153320e+00
-1.132488846778869629e+00,1.301239371299743652e+00,8.080415129661560059e-01,9.559761285781860352e-01,-2.837983071804046631e-01,-7.734459042549133301e-01,3.741185963153839111e-01,1.480507701635360718e-01,-5.472924709320068359e-01,5.702200904488563538e-02,-3.385481834411621094e-01,7.938997745513916016e-01,1.459134459495544434e+00,1.722833514213562012e-01,1.022989034652709961e+00,-1.209447756409645081e-01,-1.737286150455474854e-01,-8.328359574079513550e-02,3.510439693927764893e-01,3.584189340472221375e-02,8.659028261899948120e-02,1.977727711200714111e-01,-7.694083452224731445e-02,4.068630337715148926e-01,-7.573791593313217163e-02,-4.378100931644439697e-01,-1.982269138097763062e-01,1.283991932868957520e-01,-2.132963836193084717e-01
-7.555647492408752441e-01,5.731022357940673828e-01,-2.963452041149139404e-01,-1.384969472885131836e+00,1.991971611976623535e+00,4.080571651458740234e+00,-7.369548082351684570e-01,1.625197410583496094e+00,3.052587211132049561e-01,-8.558638095855712891e-01,-5.412806868553161621e-01,2.036291807889938354e-01,-1.246821284294128418e-01,2.435980886220932007e-01,7.405768036842346191e-01,-1.120466366410255432e-01,-3.030330836772918701e-01,3.403735458850860596e-01,1.670809648931026459e-02,4.734890908002853394e-02,2.753437161445617676e-01,8.437701463699340820e-01,-1.546899229288101196e-01,7.290593981742858887e-01,-1.486377120018005371e-01,-1.307273656129837036e-01,3.405601978302001953e-01,1.576686799526214600e-01,-3.132885098457336426e-01
-8.522614240646362305e-01,9.649369120597839355e-01,9.954456686973571777e-01,-1.261740803718566895e+00,7.994090318679809570e-01,-2.603240013122558594e-01,1.673116445541381836e+00,-4.050722718238830566e-01,-1.186281070113182068e-01,-7.088301181793212891e-01,-1.259903073310852051e+00,-6.514179110527038574e-01,-9.306139945983886719e-01,-5.775180086493492126e-02,-6.195280551910400391e-01,-5.446133017539978027e-02,-5.797687172889709473e-01,-6.437820196151733398e-01,-2.370896637439727783e-01,-1.444089859724044800e-01,-3.099492788314819336e-01,-8.456295728683471680e-01,-3.877503871917724609e-01,5.693152546882629395e-01,6.474156975746154785e-01,2.410701662302017212e-01,-4.769961237907409668e-01,-2.071557044982910156e-01,-1.124646440148353577e-01
-7.452964186668395996e-01,1.139328837394714355e+00,1.558053135871887207e+00,4.445453166961669922e+00,2.441954240202903748e-02,1.066569328308105469e+00,-7.286788821220397949e-01,9.052138328552246094e-01,-1.651807427406311035e+00,1.548302650451660156e+00,-1.553942710161209106e-01,-2.600613236427307129e-01,-3.350405097007751465e-01,4.335163831710815430e-01,2.344208210706710815e-02,4.997074902057647705e-01,-8.649460971355438232e-02,1.253444433212280273e+00,1.375936746597290039e+00,2.848214805126190186e-01,3.233317434787750244e-01,9.059738516807556152e-01,-1.454150676727294922e-01,-3.377721607685089111e-01,-6.493273377418518066e-01,4.551860094070434570e-01,3.681390881538391113e-01,1.218771189451217651e-01,-3.532294034957885742e-01
-2.537418127059936523e+00,1.714537143707275391e+00,-2.307807922363281250e+00,-2.622335433959960938e+00,6.558487415313720703e-01,-1.775595426559448242e+00,5.356394648551940918e-01,-3.226678669452667236e-01,9.140657782554626465e-01,2.086906693875789642e-02,-1.367047309875488281e+00,3.709482252597808838e-01,-4.457499682903289795e-01,7.166842818260192871e-01,-1.157083749771118164e+00,-3.063911497592926025e-01,-2.446278035640716553e-01,-6.984121203422546387e-01,-8.539836406707763672e-01,-2.619790434837341309e-01,7.627149224281311035e-01,4.020647406578063965e-01,-2.556395530700683594e-02,8.078984618186950684e-01,-5.246751010417938232e-02,4.858269691467285156e-01,2.099540084600448608e-01,-1.910636574029922485e-01,-3.492313027381896973e-01
-6.733201742172241211e-01,1.823100328445434570e+00,-2.152664899826049805e+00,-1.051308274269104004e+00,1.822568535804748535e+00,1.319645762443542480e+00,-2.280124723911285400e-01,-1.743339419364929199e+00,-6.650950312614440918e-01,-8.625285029411315918e-01,8.613070249557495117e-01,1.286576509475708008e+00,1.027264237403869629e+00,-6.107067465782165527e-01,-1.202987670898437500e+00,4.770897328853607178e-01,4.779199361801147461e-01,3.822759091854095459e-01,-2.155855484306812286e-02,-5.744931697845458984e-01,2.292603015899658203e+00,-9.298226237297058105e-01,5.611851811408996582e-01,2.970343112945556641e+00,-6.321711540222167969e-01,9.531643986701965332e-02,3.176986798644065857e-02,9.356476366519927979e-02,-3.372770249843597412e-01
-3.932344019412994385e-01,4.268289804458618164e-01,2.662532806396484375e+00,1.171060800552368164e+00,-3.353374302387237549e-01,4.400758743286132812e-01,-4.576923325657844543e-02,8.374492824077606201e-02,4.040605947375297546e-02,-3.265417739748954773e-02,-2.451059073209762573e-01,-9.336146712303161621e-02,4.168750941753387451e-01,-4.030716419219970703e-01,2.106632471084594727e+00,-6.960456818342208862e-02,-2.514687776565551758e-01,4.075560271739959717e-01,-8.077535033226013184e-02,2.234783023595809937e-01,3.724090158939361572e-01,1.284486770629882812e+00,-9.116019308567047119e-02,1.040986329317092896e-01,-5.295031666755676270e-01,-1.678773909807205200e-01,6.254486739635467529e-02,-5.083522945642471313e-02,-2.136961817741394043e-01
-8.529099822044372559e-01,8.460397124290466309e-01,8.361791968345642090e-01,-1.271667480468750000e+00,-3.992013335227966309e-01,-8.862640261650085449e-01,7.639142870903015137e-02,4.390129148960113525e-01,2.019933760166168213e-01,-7.410104870796203613e-01,-1.254375338554382324e+00,-5.744690895080566406e-01,-8.734350800514221191e-01,3.722521066665649414e-01,6.430950164794921875e-01,9.689519405364990234e-01,-6.688486933708190918e-01,-3.757403045892715454e-02,-5.497771501541137695e-01,-1.664069741964340210e-01,-9.626854956150054932e-02,-4.534239768981933594e-01,2.371705695986747742e-02,-1.422467082738876343e-01,-1.947370767593383789e-01,7.506130337715148926e-01,-8.578229695558547974e-02,-1.120682433247566223e-02,-3.225241005420684814e-01
-8.194558620452880859e-01,1.430411815643310547e+00,-2.435023784637451172e+00,-2.429039478302001953e+00,3.566183805465698242e+00,2.719667911529541016e+00,1.235762357711791992e+00,4.344216883182525635e-01,3.533354699611663818e-01,9.843914508819580078e-01,3.261787071824073792e-02,-1.750691980123519897e-01,-5.039710402488708496e-01,4.369876682758331299e-01,3.312730491161346436e-01,-9.062128663063049316e-01,-6.227693557739257812e-01,-5.935590267181396484e-01,-3.759634792804718018e-01,5.774775147438049316e-01,7.151050120592117310e-02,7.394087314605712891e-01,-1.931490153074264526e-01,7.384916543960571289e-01,-9.132845699787139893e-02,9.944596886634826660e-02,6.750301718711853027e-01,2.768656611442565918e-01,-3.501508533954620361e-01
-4.041496217250823975e-01,1.266055464744567871e+00,2.142905712127685547e+00,3.275725364685058594e+00,7.444284856319427490e-02,1.509565591812133789e+00,-1.733785510063171387e+00,-2.210888147354125977e+00,9.719704389572143555e-01,3.309043347835540771e-01,-6.842035651206970215e-01,-1.926200389862060547e+00,2.904408216476440430e+00,8.733239173889160156e-01,-7.860040068626403809e-01,-8.739844709634780884e-02,9.626657366752624512e-01,2.076776027679443359e-01,1.093106746673583984e+00,-3.372243046760559082e-01,1.852974534034729004e+00,-1.625423073768615723e+00,-8.897228837013244629e-01,-5.842143893241882324e-01,1.065524578094482422e+00,3.239656090736389160e-01,2.532210648059844971e-01,1.951878070831298828e-01,-2.773457169532775879e-01
-8.822460174560546875e-01,1.142626881599426270e+00,7.621900439262390137e-01,-2.737976014614105225e-01,-5.648691207170486450e-02,-1.310008168220520020e-01,1.743916988372802734e+00,-2.520354986190795898e-01,-6.071479916572570801e-01,-2.028111070394515991e-01,-8.475919961929321289e-01,2.896838486194610596e-01,1.335160732269287109e+00,-7.025906443595886230e-02,6.909276247024536133e-01,3.138715028762817383e-01,-7.244110107421875000e-01,-5.538827180862426758e-01,4.949351847171783447e-01,3.706139624118804932e-01,-5.352351069450378418e-01,-1.367609858512878418e+00,1.158919185400009155e-01,-4.742997884750366211e-01,-1.426208764314651489e-01,-1.027097180485725403e-01,4.833614230155944824e-01,1.985730826854705811e-01,3.863765597343444824e-01
4.398525133728981018e-02,8.483180999755859375e-01,2.925287485122680664e-01,-5.805339813232421875e-01,3.796524107456207275e-01,-1.138251781463623047e+00,9.925482273101806641e-01,-1.927556097507476807e-01,-4.177622031420469284e-03,-4.025882482528686523e-01,-9.644220471382141113e-01,-1.817482057958841324e-03,-2.594316303730010986e-01,1.661372929811477661e-01,-3.745755255222320557e-01,-8.339020609855651855e-02,-3.899933397769927979e-01,-7.186641097068786621e-01,-8.534371852874755859e-02,-5.715188756585121155e-02,-2.632862031459808350e-01,-5.916501879692077637e-01,7.292834669351577759e-02,3.212112933397293091e-02,-4.996983408927917480e-01,1.386503428220748901e-01,2.455910295248031616e-01,9.690287709236145020e-02,-3.424745500087738037e-01
-4.416823089122772217e-01,7.641316056251525879e-01,2.027120292186737061e-01,-5.659604668617248535e-01,7.645121812820434570e-01,-1.226176142692565918e+00,8.502728343009948730e-01,-2.272496521472930908e-01,2.898293547332286835e-02,-9.851565957069396973e-02,-6.724722385406494141e-01,7.402942180633544922e-01,1.051252603530883789e+00,-1.537006646394729614e-01,-4.298431873321533203e-01,-2.125983536243438721e-01,-4.192901551723480225e-01,-9.869192242622375488e-01,-1.767879426479339600e-01,9.551252424716949463e-02,-2.919492125511169434e-01,-5.021892189979553223e-01,2.871348336338996887e-02,1.503546815365552902e-02,-4.262689054012298584e-01,1.484208554029464722e-01,4.172911942005157471e-01,1.376987248659133911e-01,-3.033332824707031250e-01
